Start Date and Time,RM1,RM2,CM1,CM2,Campaign,Instrument,Size Fraction,SN1,SN2,Public Domain?
16.03.2001,30.8,34.8,26.3,27.9,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
17.03.2001,,,51.7,55.2,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
18.03.2001,49.7,55.7,48.7,50.1,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
19.03.2001,11.8,13.5,11.3,11.3,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
20.03.2001,11.6,12.6,10.9,11.1,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
24.03.2001,21.3,28.1,20.5,21.7,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
25.03.2001,29.8,33.3,26.9,31.8,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
26.03.2001,21.2,25.8,16.3,21.8,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
27.03.2001,,,29.4,28.8,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
28.03.2001,,,27.9,23,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
29.03.2001,,,11.2,9.4,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
30.03.2001,,,,,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
03.04.2001,,,11.3,12,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
04.04.2001,12.8,13.4,11.5,11.2,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
05.04.2001,13.5,12.8,13.1,11.4,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
06.04.2001,11.7,11.7,10.7,10.6,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
07.04.2001,12.5,12,12.4,12.6,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
08.04.2001,11.4,10.8,9.8,9.9,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
09.04.2001,11.7,11.9,10.6,10,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
01.05.2001,29.7,29.6,25.6,29.4,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
02.05.2001,18.5,18.6,18.5,18.3,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
03.05.2001,24.5,24.3,22.1,21.2,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
04.05.2001,40.8,40.8,40.8,38.8,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
05.05.2001,10.8,10.8,10.6,9,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
06.05.2001,10.5,11.9,9.9,7.2,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
07.05.2001,8,8.8,3.8,5.2,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
08.05.2001,23.3,23.3,20.4,19.4,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
09.05.2001,31.6,31.8,28.5,28.9,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
10.05.2001,19.3,18.6,16.9,16.7,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
11.05.2001,19,19.6,16.6,15.8,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
12.05.2001,17.3,17.3,14.8,16,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
13.05.2001,9.6,10.3,7.9,8.2,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
14.05.2001,28.3,29.5,24.7,25.1,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
17.05.2001,10.8,10.6,8.7,10.6,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
18.05.2001,14.5,15.4,15.3,15.7,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
19.05.2001,31.3,31.2,30.6,30.3,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
20.05.2001,26.8,27.2,26.4,25.6,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
21.05.2001,19.1,19.4,19.5,18.4,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
22.05.2001,14.3,15.3,14.2,14,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
23.05.2001,18.8,21,19.5,19.1,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
30.05.2001,15.2,20.2,12.4,15.5,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
31.05.2001,43.9,39.9,38.6,40.7,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
01.06.2001,18.3,16.4,17.7,13.8,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
04.06.2001,14.9,15.4,17.3,13.4,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
05.06.2001,25.3,21.7,19.7,24.6,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
06.06.2001,30.5,25.7,23.1,24,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
07.06.2001,19.6,15.1,19.6,15.4,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
14.06.2001,39,43.7,42.5,42.1,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
15.06.2001,18.2,19.3,20.4,21.7,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
16.06.2001,10.9,10.7,11.1,13.1,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
17.06.2001,10.4,11.3,19.4,13.7,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
18.06.2001,13.8,14.6,18,15.9,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
19.06.2001,10.5,10.3,,,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
20.06.2001,20.2,22.4,,,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
28.06.2001,32.2,33.4,34,31.5,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
29.06.2001,13.5,13.6,13.9,11.2,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
03.07.2001,13.5,12.9,12.2,7.1,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
04.07.2001,15.5,13.3,,,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
05.07.2001,17.1,14,16.2,13.3,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
06.07.2001,,,15.1,15,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
07.07.2001,,,19.7,20.1,Duisburg,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
06.11.2001,15.4,12.5,17.9,13.5,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
13.11.2001,5.5,6.4,5.5,5.5,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
14.11.2001,8.9,9.2,10.7,8.1,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
28.11.2001,17.6,18.6,14.5,15.7,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
29.11.2001,,,15.1,19,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
03.12.2001,,,20.7,18,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
04.12.2001,11.3,12,13.2,13.9,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
05.12.2001,8.7,7.5,9.3,9.2,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
06.12.2001,14.1,12.7,13.6,15.7,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
10.12.2001,42.5,39.5,49.3,47.4,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
11.12.2001,12.7,11.8,15.3,16.2,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
12.12.2001,,,,,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
13.12.2001,24.5,24.2,24.3,21.9,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
17.12.2001,,,29.2,26.7,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
18.12.2001,21.9,21.7,16.4,15.1,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
19.12.2001,7.5,7.5,6.8,6.9,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
20.12.2002,14.5,15.4,18.2,14.9,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
31.12.2002,,,42.2,42.4,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
08.01.2002,39.8,38.2,35,35.2,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
09.01.2002,48.3,49,44.9,45.5,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
10.01.2002,44,45.5,41.3,42.4,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
15.01.2002,23.3,25.1,27.6,28.3,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
16.01.2002,32.3,32.4,,,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
17.01.2002,23.1,23.2,23.9,23.8,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
18.01.2002,20.7,21,20.4,20.5,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
21.01.2002,15.5,14.9,11.2,12.2,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
22.01.2002,8.9,8.9,7,7,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
23.01.2002,7.3,7.1,,,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
24.01.2002,9.4,9,6.6,7.9,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
25.01.2002,10.4,8.8,11.6,10.8,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
28.01.2002,13.3,14.1,,,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
29.01.2002,23.1,22.5,21,23.1,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
30.01.2002,22.4,21.7,21.2,20,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
31.01.2002,11.2,12.5,11.6,14.4,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
01.02.2002,11.6,11.4,10.3,12.3,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
04.02.2002,7.4,7.5,6.6,6.3,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
05.02.2002,6.7,6.9,5.7,5.3,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
06.02.2002,11.2,11.5,10.6,10.7,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
07.02.2002,16.5,16.7,14.1,16.3,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
08.02.2002,9.9,9.7,8.4,9.3,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
11.02.2002,6.1,5.3,6.5,4.6,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
13.02.2002,11.9,12.1,11.5,11.7,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
14.02.2002,13,11.5,10.6,10.2,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
15.02.2002,22.3,22.8,20.5,22,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
18.02.2002,18.6,17.9,17.4,18.5,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
19.02.2002,9.2,8.3,10.9,9.6,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
20.02.2002,4.6,5.7,4.1,4.6,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
21.02.2002,9.7,10.2,11.5,11.2,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
22.02.2002,8,7.7,8.7,8,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
25.02.2002,6.1,6.9,7.9,8.6,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
26.02.2002,6.3,7.1,5.7,6.9,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
27.02.2002,8.9,8.5,8.9,8.1,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
28.02.2002,10.8,10.8,7.5,10.3,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
01.03.2002,14.5,14.2,15.2,11.4,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
04.03.2002,35.6,36.1,38,38.9,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
05.03.2002,38.2,41.1,36.8,38.1,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
06.03.2002,18.3,18.3,13.7,13.7,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
07.03.2002,15,15.9,13.7,13.5,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
08.03.2002,26.1,25.4,23.3,24.2,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
11.03.2002,27.2,27,,,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
12.03.2002,34.1,35.2,35.2,34.9,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
13.03.2002,14.6,14.5,12.8,12.3,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
14.03.2002,,,18.1,19.4,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
15.03.2002,33.4,34.1,32.6,34.5,Vredepeel,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
23.05.2002,13.5,12.6,6.6,6.4,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
27.05.2002,19,14.9,5.3,5.6,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
28.05.2002,14.2,10.6,2.9,3.8,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
29.05.2002,11.1,11.5,,,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
30.05.2002,9.9,8.9,,,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
04.06.2002,10.1,9.9,,,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
05.06.2002,8.7,5.9,,,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
06.06.2002,6.1,4.9,,,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
10.06.2002,8.2,10.5,,,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
11.06.2002,4.7,4.8,,,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
15.06.2002,2.4,2.8,,,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
16.06.2002,5,5,,,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
17.06.2002,7.4,7.7,,,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
18.06.2002,10.2,10.2,,,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
19.06.2002,6,6,,,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
24.06.2002,3.6,6,,,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
25.06.2002,6.1,6.3,,,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
26.06.2002,7.9,8,,,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
27.06.2002,,,,,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
08.08.2002,12.5,12.3,23.3,22.5,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
12.08.2002,,,46.6,48.2,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
13.08.2002,34.1,32.6,43.8,43.2,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
14.08.2002,27.2,25,36.8,38.3,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
15.08.2002,22.5,20.8,39.2,40.1,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
19.08.2002,29.6,29.1,38.5,41.3,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
20.08.2002,27.3,30.4,41.5,42.8,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
21.08.2002,30.8,31.4,35.4,37.5,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
22.08.2002,22.9,21.6,34.9,32.9,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
23.08.2002,11.8,10.6,32.3,34.7,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
24.08.2002,12.4,13.3,26,15.3,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
25.08.2002,38.5,37,,,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
26.08.2002,,,26.4,28.2,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
27.08.2002,33.3,31,39.5,36.4,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
28.08.2002,,,22.9,27.1,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
29.08.2002,15.9,14.3,21.8,19.8,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
02.09.2002,8.4,6.7,7.2,7.6,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
03.09.2002,8.8,5.6,8.3,8.4,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
04.09.2002,30.3,30.1,28.5,30.1,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
05.09.2002,19.8,21.8,21.6,22.2,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
06.09.2002,9.2,10.3,7.6,8.9,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
07.09.2002,11.6,12.9,10.6,11,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
08.09.2002,6.9,6.8,6.2,6.2,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
09.09.2002,6.1,2.7,7,6.3,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
10.09.2002,4,4.2,3.4,1.5,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
11.09.2002,2.6,2.7,,,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
12.09.2002,6,6.5,6.5,5.8,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
16.09.2002,3.4,2.6,1,4.6,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
17.09.2002,1.6,1.8,3.6,3.8,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
18.09.2002,3.3,2.8,2,3.6,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
19.09.2002,,,2.8,1.9,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
20.09.2002,2.2,3,4.8,4.4,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
21.09.2002,3.1,3.8,5.1,5.2,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
22.09.2002,1.9,2.1,3.3,4,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
23.09.2002,2.7,2.6,4.3,2.2,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
24.09.2002,1.8,1.8,1.8,1.8,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
25.09.2002,2.9,3.2,3.7,3.9,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
26.09.2002,3.5,3.4,4,2.6,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
27.09.2002,2.4,2.4,4.5,2.7,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
28.09.2002,2.9,2.6,3.7,4.2,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
29.09.2002,4.3,3.5,3.2,5,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
30.09.2002,3.8,3.9,5.7,4.4,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
01.10.2002,2.9,1.6,4.6,3,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
02.10.2002,2.4,2.6,3.5,4.4,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
03.10.2002,2,2.9,3.9,5,Aspvreten,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
13.01.2003,7.8,7.2,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
14.01.2003,8.5,8.2,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
15.01.2003,10,9.9,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
16.01.2003,9.8,11,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
20.01.2003,7.3,5.7,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
21.01.2003,7.7,8.9,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
22.01.2003,8.9,7,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
23.01.2003,22.2,21.8,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
27.01.2003,7.2,5.7,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
28.01.2003,6.3,6.2,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
29.01.2003,5.7,5.9,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
30.01.2003,7.1,7.1,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
03.02.2003,,,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
04.02.2003,11.3,11.4,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
05.02.2003,31.3,30.4,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
06.02.2003,13.5,13.5,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
10.02.2003,17.6,19.2,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
11.02.2003,17.6,17.9,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
12.02.2003,41.9,45.1,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
13.02.2003,50.9,50.4,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
17.02.2003,36.3,39.4,35,37.8,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
18.02.2003,40.5,40.4,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
19.02.2003,46.3,49.1,47.1,44.9,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
20.02.2003,52,52.3,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
24.02.2003,41.2,44.4,39.7,39.8,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
25.02.2003,47.1,51.5,42.9,45.4,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
26.02.2003,34.1,36.5,31.4,32.6,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
27.02.2003,12,11.4,8.7,9.2,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
03.03.2003,13.3,9.8,13.7,12.4,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
04.03.2003,15.8,13.7,14.6,15.8,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
05.03.2003,13.2,12.7,17.1,15.7,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
06.03.2003,10.4,12.4,12.7,14.9,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
10.03.2003,26.6,16.7,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
11.03.2003,8.5,10.1,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
12.03.2003,11,9.1,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
13.03.2003,15.3,15.2,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
17.03.2003,55.9,50.5,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
18.03.2003,39.6,36.9,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
19.03.2003,67.5,64.6,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
20.03.2003,67.4,67,,,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
24.03.2003,55.3,54.8,48.4,50.7,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
25.03.2003,60.8,60.7,57,56.5,Teddington 2003,PM2.5Partisol2025,PM2.5,CandidateC,CandidateD,Y
